Cation,Anion,Gases,T/K,P/bar,ARD,Fugacity/bar,Vapor pressure/bar,Solubility,Molecular weight(g/mol),Melting point(C),Boiling point,Critical Temperature,Critical pressure,Critical volume(m3/kg),Flash point
[HMIM],[MeSO4],CO2,333.15 ,329.60 ,0.3312,118.48 ,137.40 ,0.6020,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[HMIM],[MeSO4],CO2,343.15 ,372.80 ,0.3002,142.45 ,169.29 ,0.6020,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[HMIM],[MeSO4],CO2,353.15 ,424.50 ,0.2745,172.04 ,208.77 ,0.6020,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[HMIM],[MeSO4],CO2,363.15 ,461.90 ,0.2018,200.52 ,258.31 ,0.6020,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[HMIM],[MeSO4],CO2,373.15 ,501.40 ,0.1211,232.57 ,321.45 ,0.6020,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.15 ,16.43 ,0.4478,15.31 ,89.89 ,0.1000,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.15 ,28.08 ,0.5798,24.82 ,89.89 ,0.1460,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.15 ,42.49 ,0.2609,35.08 ,89.89 ,0.2490,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.15 ,56.48 ,0.2409,43.46 ,89.89 ,0.3070,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.15 ,70.20 ,0.1951,50.11 ,89.89 ,0.3610,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.15 ,84.06 ,0.1674,55.04 ,89.89 ,0.4010,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.15 ,92.68 ,0.1378,56.94 ,89.89 ,0.4230,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.15 ,16.22 ,0.1518,15.23 ,111.36 ,0.1030,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.15 ,28.84 ,0.1496,25.75 ,111.36 ,0.1700,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.15 ,42.49 ,0.1955,35.83 ,111.36 ,0.2230,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.15 ,56.07 ,0.1499,44.56 ,111.36 ,0.2820,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.15 ,70.34 ,0.1427,52.34 ,111.36 ,0.3280,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.15 ,83.65 ,0.0672,58.27 ,111.36 ,0.3840,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.15 ,94.27 ,0.0762,62.06 ,111.36 ,0.4030,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,333.15 ,14.36 ,0.2590,13.66 ,137.40 ,0.1180,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,333.15 ,28.77 ,0.1293,25.99 ,137.40 ,0.1860,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,333.15 ,44.07 ,0.1346,37.62 ,137.40 ,0.2630,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,333.15 ,56.48 ,0.1452,45.97 ,137.40 ,0.3190,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,333.15 ,70.00 ,0.1826,53.98 ,137.40 ,0.3830,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,333.15 ,83.72 ,0.1961,60.98 ,137.40 ,0.4330,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,333.15 ,94.61 ,0.1848,65.72 ,137.40 ,0.4570,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,303.20 ,2.11 ,0.1764,2.09 ,72.18 ,0.0300,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,303.20 ,5.05 ,0.1496,4.93 ,72.18 ,0.0677,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,303.20 ,8.14 ,0.1130,7.83 ,72.18 ,0.1018,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,303.20 ,10.26 ,0.0893,9.77 ,72.18 ,0.1226,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,303.20 ,13.08 ,0.0469,12.28 ,72.18 ,0.1461,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,303.20 ,19.03 ,0.0032,17.35 ,72.18 ,0.1939,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,303.20 ,31.21 ,0.0576,26.73 ,72.18 ,0.2738,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.20 ,2.14 ,0.0907,2.12 ,89.99 ,0.0227,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.20 ,5.09 ,0.0752,4.98 ,89.99 ,0.0519,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.20 ,8.20 ,0.0444,7.92 ,89.99 ,0.0790,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.20 ,10.51 ,0.0231,10.05 ,89.99 ,0.0973,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.20 ,13.63 ,0.0026,12.85 ,89.99 ,0.1202,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.20 ,22.31 ,0.0862,20.25 ,89.99 ,0.1715,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.20 ,36.28 ,0.1317,30.86 ,89.99 ,0.2442,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.20 ,2.15 ,0.0989,2.13 ,111.48 ,0.0190,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.20 ,5.14 ,0.0789,5.04 ,111.48 ,0.0436,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.20 ,8.28 ,0.0483,8.02 ,111.48 ,0.0665,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.20 ,10.87 ,0.0330,10.43 ,111.48 ,0.0845,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.20 ,15.25 ,0.0006,14.38 ,111.48 ,0.1115,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.20 ,26.59 ,0.0772,23.96 ,111.48 ,0.1687,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.20 ,39.16 ,0.1127,33.50 ,111.48 ,0.2237,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,333.20 ,2.17 ,0.1490,2.15 ,137.55 ,0.0168,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,333.20 ,5.21 ,0.1260,5.12 ,137.55 ,0.0386,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,333.20 ,8.35 ,0.1001,8.11 ,137.55 ,0.0590,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,333.20 ,11.28 ,0.0811,10.85 ,137.55 ,0.0767,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,333.20 ,18.54 ,0.0140,17.38 ,137.55 ,0.1129,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,333.20 ,30.23 ,0.0649,27.17 ,137.55 ,0.1604,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,333.20 ,43.72 ,0.1348,37.37 ,137.55 ,0.2036,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,343.20 ,2.18 ,0.1042,2.17 ,169.47 ,0.0133,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,343.20 ,5.27 ,0.0810,5.18 ,169.47 ,0.0309,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,343.20 ,8.42 ,0.0566,8.20 ,169.47 ,0.0473,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,343.20 ,11.64 ,0.0434,11.22 ,169.47 ,0.0634,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,343.20 ,20.59 ,0.0149,19.30 ,169.47 ,0.1012,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,343.20 ,35.61 ,0.0904,31.78 ,169.47 ,0.1521,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,343.20 ,49.62 ,0.1420,42.26 ,169.47 ,0.1902,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,303.15 ,1.22 ,0.2065,1.21 ,72.10 ,0.0120,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,303.15 ,2.62 ,0.1371,2.59 ,72.10 ,0.0270,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,303.15 ,4.70 ,0.1505,4.59 ,72.10 ,0.0470,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,303.15 ,7.00 ,0.1456,6.77 ,72.10 ,0.0690,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,303.15 ,9.23 ,0.1635,8.83 ,72.10 ,0.0880,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,303.15 ,11.76 ,0.1405,11.12 ,72.10 ,0.1120,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,303.15 ,14.10 ,0.1385,13.18 ,72.10 ,0.1320,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.15 ,1.27 ,0.1245,1.26 ,89.89 ,0.0110,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.15 ,2.74 ,0.1009,2.71 ,89.89 ,0.0240,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.15 ,4.92 ,0.0821,4.81 ,89.89 ,0.0430,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.15 ,7.33 ,0.0824,7.10 ,89.89 ,0.0630,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.15 ,9.62 ,0.0728,9.24 ,89.89 ,0.0820,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.15 ,12.34 ,0.0845,11.70 ,89.89 ,0.1020,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,313.15 ,14.79 ,0.0855,13.88 ,89.89 ,0.1200,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.15 ,1.33 ,0.0702,1.33 ,111.36 ,0.0100,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.15 ,2.86 ,0.0352,2.83 ,111.36 ,0.0220,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.15 ,5.13 ,0.0292,5.03 ,111.36 ,0.0390,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.15 ,7.64 ,0.0322,7.42 ,111.36 ,0.0570,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.15 ,10.05 ,0.0149,9.67 ,111.36 ,0.0750,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.15 ,12.91 ,0.0213,12.28 ,111.36 ,0.0940,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,323.15 ,15.47 ,0.0188,14.57 ,111.36 ,0.1110,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,333.15 ,1.39 ,0.0258,1.38 ,137.40 ,0.0090,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,333.15 ,2.97 ,0.0208,2.94 ,137.40 ,0.0200,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,333.15 ,5.35 ,0.0356,5.25 ,137.40 ,0.0360,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,333.15 ,7.95 ,0.0421,7.74 ,137.40 ,0.0530,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,333.15 ,10.47 ,0.0457,10.10 ,137.40 ,0.0690,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,333.15 ,13.44 ,0.0565,12.82 ,137.40 ,0.0880,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,343.15 ,1.43 ,0.1247,1.43 ,169.29 ,0.0090,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,343.15 ,3.09 ,0.1127,3.06 ,169.29 ,0.0190,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,343.15 ,5.55 ,0.0954,5.45 ,169.29 ,0.0330,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,343.15 ,8.25 ,0.1251,8.04 ,169.29 ,0.0500,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,343.15 ,10.89 ,0.1102,10.53 ,169.29 ,0.0640,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,343.15 ,13.97 ,0.1245,13.37 ,169.29 ,0.0820,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,353.15 ,1.48 ,0.1580,1.47 ,208.77 ,0.0080,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,353.15 ,3.19 ,0.2015,3.16 ,208.77 ,0.0180,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,353.15 ,5.74 ,0.2023,5.64 ,208.77 ,0.0320,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,353.15 ,8.56 ,0.2004,8.36 ,208.77 ,0.0470,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,353.15 ,11.22 ,0.2034,10.87 ,208.77 ,0.0610,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,353.15 ,14.48 ,0.2093,13.89 ,208.77 ,0.0780,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,298.14 ,5.08 ,0.0497,4.95 ,64.35 ,0.0612,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,298.24 ,10.19 ,0.1993,9.68 ,64.50 ,0.1029,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,298.17 ,15.28 ,0.2072,14.13 ,64.39 ,0.1471,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,298.04 ,20.35 ,0.1699,18.32 ,64.20 ,0.1939,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,347.62 ,3.52 ,0.2002,3.48 ,185.87 ,0.0220,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,347.57 ,3.60 ,0.0371,3.56 ,185.68 ,0.0174,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,347.61 ,7.05 ,0.0976,6.90 ,185.83 ,0.0384,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,347.60 ,7.18 ,0.0149,7.03 ,185.79 ,0.0348,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,347.65 ,7.19 ,0.0065,7.04 ,185.99 ,0.0351,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,347.76 ,12.24 ,0.0425,11.80 ,186.42 ,0.0611,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,347.82 ,19.96 ,0.0019,18.80 ,186.65 ,0.0918,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,347.78 ,20.26 ,0.0370,19.06 ,186.50 ,0.0901,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,348.15 ,20.34 ,0.0598,19.14 ,187.95 ,0.0879,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,348.15 ,25.14 ,0.1703,23.31 ,187.95 ,0.0966,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,347.86 ,35.34 ,0.0757,31.74 ,186.81 ,0.1414,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,348.08 ,35.39 ,0.0528,31.79 ,187.67 ,0.1439,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,347.71 ,49.94 ,0.1143,42.82 ,186.22 ,0.1818,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,347.99 ,50.76 ,0.1235,43.43 ,187.32 ,0.1818,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[EtSO4],CO2,347.94 ,64.95 ,0.1834,53.06 ,187.12 ,0.2089,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,298.20 ,12.71 ,0.1127,11.92 ,64.44 ,0.1598,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,298.20 ,24.86 ,0.0988,21.84 ,64.44 ,0.2886,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,298.20 ,34.84 ,0.0918,28.94 ,64.44 ,0.3781,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,298.20 ,44.29 ,0.1250,34.78 ,64.44 ,0.4365,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,298.20 ,59.43 ,0.1429,42.21 ,64.44 ,0.5149,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,313.30 ,14.16 ,0.1181,13.32 ,90.19 ,0.1582,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,313.30 ,28.29 ,0.0001,24.99 ,90.19 ,0.2575,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,313.20 ,42.86 ,0.0178,35.33 ,89.99 ,0.3532,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,313.30 ,56.32 ,0.0614,43.39 ,90.19 ,0.4117,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,313.30 ,70.17 ,0.0564,50.13 ,90.19 ,0.4740,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,313.30 ,83.68 ,0.0503,54.99 ,90.19 ,0.5207,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,313.30 ,95.34 ,0.0235,57.48 ,90.19 ,0.5565,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,313.30 ,115.29 ,0.0642,60.53 ,90.19 ,0.5636,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,333.30 ,18.30 ,0.2518,17.17 ,137.84 ,0.1543,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,333.20 ,28.88 ,0.1994,26.08 ,137.55 ,0.2181,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,333.30 ,42.17 ,0.1558,36.27 ,137.84 ,0.2849,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,333.30 ,56.45 ,0.1261,45.97 ,137.84 ,0.3466,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,333.30 ,69.96 ,0.1111,53.99 ,137.84 ,0.3984,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,333.30 ,83.90 ,0.1288,61.10 ,137.84 ,0.4580,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,333.30 ,97.45 ,0.1245,66.90 ,137.84 ,0.4976,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,333.30 ,114.84 ,0.1010,72.79 ,137.84 ,0.5264,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,293.36 ,10.18 ,0.1974,9.64 ,57.59 ,0.2000,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,303.45 ,13.60 ,0.1680,12.74 ,72.59 ,0.2000,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,313.36 ,17.71 ,0.1478,16.41 ,90.30 ,0.2000,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,293.50 ,19.80 ,0.0388,17.78 ,57.78 ,0.3000,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,322.94 ,22.60 ,0.1321,20.69 ,110.86 ,0.2000,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,303.40 ,25.90 ,0.0253,22.81 ,72.51 ,0.3000,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,332.72 ,26.44 ,0.1844,24.08 ,136.17 ,0.2000,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,293.38 ,30.15 ,0.0124,25.48 ,57.62 ,0.4100,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,313.06 ,32.30 ,0.0397,27.99 ,89.72 ,0.3000,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,343.12 ,31.08 ,0.2381,28.15 ,169.19 ,0.2000,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,303.45 ,39.50 ,0.0087,32.37 ,72.59 ,0.4100,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,353.09 ,37.45 ,0.2658,33.62 ,208.51 ,0.2000,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,323.04 ,40.05 ,0.0608,34.12 ,111.10 ,0.3000,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,293.44 ,44.96 ,0.0642,34.59 ,57.70 ,0.5070,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,363.25 ,43.28 ,0.3236,38.66 ,258.87 ,0.2000,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,313.32 ,50.88 ,0.0102,40.31 ,90.23 ,0.4100,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,333.28 ,48.60 ,0.0996,40.79 ,137.78 ,0.3000,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,302.91 ,60.56 ,0.0806,43.69 ,71.71 ,0.5070,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,343.34 ,57.76 ,0.1474,47.86 ,169.96 ,0.3000,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,323.47 ,63.95 ,0.0328,49.08 ,112.11 ,0.4100,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,353.10 ,67.22 ,0.2024,55.14 ,208.55 ,0.3000,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,313.03 ,88.56 ,0.1075,56.08 ,89.66 ,0.5070,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,333.13 ,77.43 ,0.0710,57.91 ,137.35 ,0.4100,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,363.11 ,77.76 ,0.2637,63.23 ,258.09 ,0.3000,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,343.01 ,94.52 ,0.1072,68.58 ,168.80 ,0.4100,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,293.41 ,326.06 ,0.7611,68.60 ,57.66 ,0.6010,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,322.93 ,131.84 ,0.1210,70.18 ,110.84 ,0.5070,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,353.13 ,111.66 ,0.1638,79.49 ,208.68 ,0.4100,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,333.21 ,175.66 ,0.1133,86.59 ,137.58 ,0.5070,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,303.14 ,398.66 ,0.8731,91.13 ,72.09 ,0.6010,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,363.18 ,131.06 ,0.2222,91.74 ,258.48 ,0.4100,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,343.12 ,217.50 ,0.0934,104.57 ,169.19 ,0.5070,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,313.17 ,467.49 ,0.9556,118.60 ,89.93 ,0.6010,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,353.01 ,257.59 ,0.0575,124.44 ,208.15 ,0.5070,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[DCA],CO2,363.20 ,295.83 ,0.0017,146.44 ,258.59 ,0.5070,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
